id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews
Hospital #1956,Coimbatore,Tamilnadu,Coimbatore,748,11.04447838,76.93465169,4.1,229
Hospital #1957,Cuddalore,Tamilnadu,Cuddalore,702,11.70586695,79.70830726,2.9,78
Hospital #1958,Erode,Tamilnadu,Erode,397,11.3557311,77.72015678,4.7,895
Hospital #1959,Erode,Tamilnadu,Erode,397,11.4096448,77.81326733,4.1,229
Hospital #1960,Erode,Tamilnadu,Erode,397,11.31291864,77.74655713,4,401
Hospital #1961,Erode,Tamilnadu,Erode,397,11.30165215,77.74546037,4.7,812
Hospital #1962,Hosur,Tamilnadu,Krishnagiri,370,12.74447275,77.80532261,4.4,310
Hospital #1963,Hosur,Tamilnadu,Krishnagiri,370,12.89947941,79.82205424,2,4
Hospital #1964,Kanchipuram,Tamilnadu,Kanchipuram,704,12.9041145,80.03034561,4.5,174
Hospital #1965,Kanyakumari,Tamilnadu,Kanyakumari,1106,10.08697534,78.73657487,3.8,69
Hospital #1966,Karaikudi,Tamilnadu,Sivaganga,324,10.08009276,78.69978886,4.8,4422
Hospital #1967,Karur,Tamilnadu,Karur,371,10.92539089,77.97820233,4.6,253
Hospital #1968,Karur,Tamilnadu,Karur,371,10.96526178,78.09204864,4.8,5174
Hospital #1969,Madurai,Tamilnadu,Madurai,823,9.939013821,78.12390625,4.3,1414
Hospital #1970,Madurai,Tamilnadu,Madurai,823,9.930477726,78.13744617,4.7,20771
Hospital #1971,Madurai,Tamilnadu,Madurai,823,9.930082353,78.14781752,4.3,210
Hospital #1972,Madurai,Tamilnadu,Madurai,823,10.06637209,77.98979752,4.5,4
Hospital #1973,Madurai,Tamilnadu,Madurai,823,9.97299049,78.14349416,4.1,234
Hospital #1974,Madurai,Tamilnadu,Madurai,823,9.992979253,78.1266763,4,372
Hospital #1975,Madurai,Tamilnadu,Madurai,823,9.87194031,78.14147649,4.5,641
Hospital #1976,Madurai,Tamilnadu,Madurai,823,9.943742602,78.12284083,4.2,62
Hospital #1977,Madurai,Tamilnadu,Madurai,823,9.949836262,78.16287698,4.3,2057
Hospital #1978,Madurai,Tamilnadu,Madurai,823,9.876506304,78.08590959,3.7,68
Hospital #1979,Madurai,Tamilnadu,Madurai,823,10.02731749,78.07017958,5,1
Hospital #1980,Madurai,Tamilnadu,Madurai,823,9.963230041,78.10811695,4.9,422
Hospital #1981,Madurai,Tamilnadu,Madurai,823,9.896561619,78.09626719,3.8,15
Hospital #1982,Madurai,Tamilnadu,Madurai,823,10.0781431,78.06187231,3.2,7
Hospital #1983,Marthandam,Tamilnadu,Kanyakumari,1106,8.14918019,77.41312775,3.8,134
Hospital #1984,Nagercoil,Tamilnadu,Kanyakumari,1106,8.194979785,77.37822172,3.9,489
Hospital #1985,Nagercoil,Tamilnadu,Kanyakumari,1106,8.322551611,77.2171539,5,3
Hospital #1986,Nagercoil,Tamilnadu,Kanyakumari,1106,8.174857127,77.41556291,4.7,698
Hospital #1987,Nagercoil,Tamilnadu,Kanyakumari,1106,8.195444507,77.41102751,4.8,740
Hospital #1988,Namakkal,Tamilnadu,Namakkal,506,11.32911485,78.1503735,4,120
Hospital #1989,Namakkal,Tamilnadu,Namakkal,506,11.28541875,78.01432905,3.3,61
Hospital #1990,Namakkal,Tamilnadu,Namakkal,506,11.03856898,78.23573053,4.7,25
Hospital #1991,Ooty,Tamilnadu,Nilgiris,288,11.4009375,76.6991179,4.5,1154
Hospital #1992,Pollachi,Tamilnadu,Coimbatore,748,10.72519147,76.81627343,4.9,3
Hospital #1993,Pollachi,Tamilnadu,Coimbatore,748,10.67015848,76.99932922,4.5,511
Hospital #1994,Pollachi,Tamilnadu,Coimbatore,748,10.67710109,77.0108792,3.8,147
Hospital #1995,Pudukkottai,Tamilnadu,Pudukkottai,348,10.3764375,78.8222429,4.7,1452
Hospital #1996,Salem,Tamilnadu,Salem,663,11.59723611,77.93108576,3.6,65
Hospital #1997,Salem,Tamilnadu,Salem,663,11.65732843,78.13337469,4.9,2260
Hospital #1998,Salem,Tamilnadu,Salem,663,11.66911694,78.27780819,2.9,223
Hospital #1999,Salem,Tamilnadu,Salem,663,11.63459095,78.1234307,4.3,1916
Hospital #2000,Salem,Tamilnadu,Salem,663,11.71855222,78.14095403,4,644
Hospital #2001,Salem,Tamilnadu,Salem,663,11.65889723,78.17294523,4.5,2200
Hospital #2002,Salem,Tamilnadu,Salem,663,11.49874329,78.2568629,2.9,275
Hospital #2003,Salem,Tamilnadu,Salem,663,11.67849945,78.13639224,3,228
Hospital #2004,Salem,Tamilnadu,Salem,663,11.63785774,78.09583585,4.5,330
Hospital #2005,Salem,Tamilnadu,Salem,663,11.65953762,78.13528879,3.8,125
Hospital #2006,Salem,Tamilnadu,Salem,663,11.59732046,78.17444074,4.6,113
Hospital #2007,Salem,Tamilnadu,Salem,663,11.70566679,78.12069715,3.9,223
Hospital #2008,Salem,Tamilnadu,Salem,663,11.70483966,78.17195956,4.3,326
Hospital #2009,Sivakasi,Tamilnadu,Virudhunagar,454,9.4529375,77.7993679,4.6,5
Hospital #2010,Thanjavur,Tamilnadu,Thanjavur,691,10.75190403,79.10158697,4.5,2547
Hospital #2011,Thanjavur,Tamilnadu,Thanjavur,691,10.79762287,79.11306556,3.9,590
Hospital #2012,Theni,Tamilnadu,Theni,433,9.7296875,77.2831179,4.4,30
Hospital #2013,Tirunelveli,Tamilnadu,Tirunelveli,433,8.7109375,77.7239929,3.5,16
Hospital #2014,Tiruppur,Tamilnadu,Tiruppur,476,11.16945522,77.30550105,3.5,177
Hospital #2015,Tiruppur,Tamilnadu,Tiruppur,476,11.57774407,78.10142903,2.5,35
Hospital #2016,Tiruppur,Tamilnadu,Tiruppur,476,11.11188022,77.2707286,4.2,954
Hospital #2017,Tiruvannamalai,Tamilnadu,Tiruvannamalai,399,12.2290625,79.0636179,3.4,50
Hospital #2018,Trichy,Tamilnadu,Tiruchirappalli,602,10.811309,78.67647262,4.6,1497
Hospital #2019,Trichy,Tamilnadu,Tiruchirappalli,602,10.90919131,78.72334618,3.7,33
Hospital #2020,Trichy,Tamilnadu,Tiruchirappalli,602,10.85159444,78.71487752,3.4,54
Hospital #2021,Trichy,Tamilnadu,Tiruchirappalli,602,10.83663177,78.61646882,4.1,128
Hospital #2022,Tuticorin,Tamilnadu,Thoothukudi,378,8.846751738,78.12329877,3.9,257
Hospital #2023,Tuticorin,Tamilnadu,Thoothukudi,378,8.835078494,78.11993769,4.1,229
Hospital #2024,Tuticorin,Tamilnadu,Thoothukudi,378,8.799066151,78.14783027,4.7,464
Hospital #2025,Vellore,Tamilnadu,Vellore,776,12.8704375,79.0873679,4.4,2446
Hospital #2026,Hyderabad,Telangana,Hyderabad,18172,17.41940353,78.39834691,4.2,237
Hospital #2027,Hyderabad,Telangana,Hyderabad,18172,17.51457228,78.52934955,3.6,58
Hospital #2028,Hyderabad,Telangana,Hyderabad,18172,17.3895736,78.50717319,3.5,514
Hospital #2029,Hyderabad,Telangana,Hyderabad,18172,17.3664767,78.50798338,4.4,352
Hospital #2030,Hyderabad,Telangana,Hyderabad,18172,17.48207531,78.33326829,3.9,2520
Hospital #2031,Hyderabad,Telangana,Hyderabad,18172,17.49835026,78.3906143,4.1,229
Hospital #2032,Hyderabad,Telangana,Hyderabad,18172,17.49088434,78.37629958,4.2,1592
Hospital #2033,Hyderabad,Telangana,Hyderabad,18172,17.37442746,78.48342574,4.7,4829
Hospital #2034,Hyderabad,Telangana,Hyderabad,18172,17.29184702,78.49248365,3.6,119
Hospital #2035,Hyderabad,Telangana,Hyderabad,18172,17.43333273,78.4191846,4.5,8151
Hospital #2036,Hyderabad,Telangana,Hyderabad,18172,17.53229265,78.42573679,4.4,6665
Hospital #2037,Hyderabad,Telangana,Hyderabad,18172,17.42797868,78.5018217,2.9,62
Hospital #2038,Hyderabad,Telangana,Hyderabad,18172,17.4910034,78.40423989,4.5,2926
Hospital #2039,Hyderabad,Telangana,Hyderabad,18172,17.59208652,78.37735059,3,45
Hospital #2040,Hyderabad,Telangana,Hyderabad,18172,17.50917366,78.58303121,3.5,161
Hospital #2041,Hyderabad,Telangana,Hyderabad,18172,17.48301897,78.55400352,3.9,174
Hospital #2042,Hyderabad,Telangana,Hyderabad,18172,17.44732055,78.41006466,4.4,106
Hospital #2043,Hyderabad,Telangana,Hyderabad,18172,17.47786602,78.36574764,4.3,765
Hospital #2044,Hyderabad,Telangana,Hyderabad,18172,17.36422548,78.58822407,4.4,623
Hospital #2045,Hyderabad,Telangana,Hyderabad,18172,17.40984326,78.53219447,3.4,264
Hospital #2046,Hyderabad,Telangana,Hyderabad,18172,17.42178435,78.47254555,4.4,701
Hospital #2047,Hyderabad,Telangana,Hyderabad,18172,17.4212698,78.45909951,3.7,215
Hospital #2048,Hyderabad,Telangana,Hyderabad,18172,17.46160274,78.43982837,4.8,2778
Hospital #2049,Hyderabad,Telangana,Hyderabad,18172,17.41721645,78.43997502,4.7,7694
Hospital #2050,Hyderabad,Telangana,Hyderabad,18172,17.30803369,78.39697745,2.8,241
Hospital #2051,Hyderabad,Telangana,Hyderabad,18172,17.27392619,78.47938752,3.3,268
Hospital #2052,Hyderabad,Telangana,Hyderabad,18172,17.41447468,78.50025983,4.6,695
Hospital #2053,Hyderabad,Telangana,Hyderabad,18172,17.44918361,78.37494401,4.5,8345
Hospital #2054,Hyderabad,Telangana,Hyderabad,18172,17.45426019,78.43271485,4.9,23334
Hospital #2055,Hyderabad,Telangana,Hyderabad,18172,17.46862339,78.4098222,4.5,211
Hospital #2056,Hyderabad,Telangana,Hyderabad,18172,17.41057434,78.5992599,3.4,38
Hospital #2057,Hyderabad,Telangana,Hyderabad,18172,17.44386126,78.51753107,4.4,257
Hospital #2058,Hyderabad,Telangana,Hyderabad,18172,17.71699241,78.68508484,2.8,47
Hospital #2059,Hyderabad,Telangana,Hyderabad,18172,17.35149223,78.27866989,3.3,85
Hospital #2060,Hyderabad,Telangana,Hyderabad,18172,17.49359934,78.39540647,3.9,1060
Hospital #2061,Hyderabad,Telangana,Hyderabad,18172,17.47072583,78.45224983,4.3,580
Hospital #2062,Hyderabad,Telangana,Hyderabad,18172,17.35477605,78.471265,4.5,588
Hospital #2063,Hyderabad,Telangana,Hyderabad,18172,17.35149006,78.55070343,4.3,5826
Hospital #2064,Hyderabad,Telangana,Hyderabad,18172,17.46920622,78.38117325,3.6,393
Hospital #2065,Hyderabad,Telangana,Hyderabad,18172,17.41955381,78.46423124,4.8,29007
Hospital #2066,Hyderabad,Telangana,Hyderabad,18172,17.4771052,78.44884051,3.4,400
Hospital #2067,Hyderabad,Telangana,Hyderabad,18172,17.50434187,78.45951157,2.8,41
Hospital #2068,Hyderabad,Telangana,Hyderabad,18172,17.41715885,78.4752866,3.7,496
Hospital #2069,Hyderabad,Telangana,Hyderabad,18172,17.48332832,78.36973106,4.7,11009
Hospital #2070,Hyderabad,Telangana,Hyderabad,18172,17.4147079,78.3913174,4.8,31554
Hospital #2071,Hyderabad,Telangana,Hyderabad,18172,17.33148743,78.51562854,4.3,1283
Hospital #2072,Hyderabad,Telangana,Hyderabad,18172,17.45658516,78.42895042,4.1,229
Hospital #2073,Hyderabad,Telangana,Hyderabad,18172,17.54411047,78.38632693,4.1,229
Hospital #2074,Hyderabad,Telangana,Hyderabad,18172,17.50753621,78.38082255,4.4,1997
Hospital #2075,Hyderabad,Telangana,Hyderabad,18172,17.48295827,78.42745589,4,34
Hospital #2076,Hyderabad,Telangana,Hyderabad,18172,17.49780279,78.39630094,4.5,534
Hospital #2077,Hyderabad,Telangana,Hyderabad,18172,17.50043093,78.31898335,4.4,143
Hospital #2078,Hyderabad,Telangana,Hyderabad,18172,17.48269767,78.60530461,5,776
Hospital #2079,Hyderabad,Telangana,Hyderabad,18172,17.3617955,78.5754157,4.6,2009
Hospital #2080,Hyderabad,Telangana,Hyderabad,18172,17.41605813,78.43416651,4.4,2917
Hospital #2081,Hyderabad,Telangana,Hyderabad,18172,17.50606755,78.47936815,3.7,265
Hospital #2082,Hyderabad,Telangana,Hyderabad,18172,17.3900115,78.409927,4.7,1285
Hospital #2083,Hyderabad,Telangana,Hyderabad,18172,17.38531203,78.56335674,1.9,372
Hospital #2084,Hyderabad,Telangana,Hyderabad,18172,17.42353171,78.43424799,3.5,239
Hospital #2085,Hyderabad,Telangana,Hyderabad,18172,17.17545259,78.30930507,2.6,36
Hospital #2086,Hyderabad,Telangana,Hyderabad,18172,17.67882167,78.24809148,1.9,372
Hospital #2087,Hyderabad,Telangana,Hyderabad,18172,17.28244255,78.26033043,3.2,126
Hospital #2088,Hyderabad,Telangana,Hyderabad,18172,17.42564373,78.45519532,4.4,1404
Hospital #2089,Hyderabad,Telangana,Hyderabad,18172,17.51152246,78.44517082,3.3,161
Hospital #2090,Hyderabad,Telangana,Hyderabad,18172,17.52343496,78.38667755,4.1,229
Hospital #2091,Hyderabad,Telangana,Hyderabad,18172,17.52777138,78.44632364,4,107
Hospital #2092,Hyderabad,Telangana,Hyderabad,18172,17.28794638,78.56729493,4.3,125
Hospital #2093,Hyderabad,Telangana,Hyderabad,18172,17.46997565,78.47297673,4.4,975
Hospital #2094,Hyderabad,Telangana,Hyderabad,18172,17.37582057,78.58496065,4.4,273
Hospital #2095,Hyderabad,Telangana,Hyderabad,18172,17.39275686,78.56191387,3.7,418
Hospital #2096,Hyderabad,Telangana,Hyderabad,18172,17.56295924,78.19253139,3.8,22
Hospital #2097,Hyderabad,Telangana,Hyderabad,18172,17.50195315,78.39332751,4.7,2391
Hospital #2098,Hyderabad,Telangana,Hyderabad,18172,17.49225747,78.54133023,4.5,1295
Hospital #2099,Hyderabad,Telangana,Hyderabad,18172,17.49617074,78.31963814,4.2,201
Hospital #2100,Hyderabad,Telangana,Hyderabad,18172,17.46519927,78.48189637,3.1,214
Hospital #2101,Hyderabad,Telangana,Hyderabad,18172,17.27772497,78.46563613,3,49
Hospital #2102,Hyderabad,Telangana,Hyderabad,18172,17.33368752,78.58333499,4.5,122
Hospital #2103,Hyderabad,Telangana,Hyderabad,18172,17.37139768,78.43114547,3.8,42
Hospital #2104,Hyderabad,Telangana,Hyderabad,18172,17.48058947,78.56899641,3.3,175
Hospital #2105,Hyderabad,Telangana,Hyderabad,18172,17.46031031,78.43080295,4.4,1994
Hospital #2106,Hyderabad,Telangana,Hyderabad,18172,17.20567472,78.51272401,3.2,196
Hospital #2107,Hyderabad,Telangana,Hyderabad,18172,17.48314604,78.36578552,4.3,2487
Hospital #2108,Hyderabad,Telangana,Hyderabad,18172,17.50227016,78.38989412,4,1068
Hospital #2109,Hyderabad,Telangana,Hyderabad,18172,17.41991088,78.42099948,4,1164
Hospital #2110,Hyderabad,Telangana,Hyderabad,18172,17.33713866,78.06136243,2.2,55
Hospital #2111,Hyderabad,Telangana,Hyderabad,18172,17.40547683,78.45862175,4.5,119
Hospital #2112,Hyderabad,Telangana,Hyderabad,18172,17.22493716,78.34891016,2.9,112
Hospital #2113,Hyderabad,Telangana,Hyderabad,18172,17.36565839,78.59096152,4.1,944
Hospital #2114,Hyderabad,Telangana,Hyderabad,18172,17.29956314,78.44816064,4.7,35
Hospital #2115,Hyderabad,Telangana,Hyderabad,18172,17.39845149,78.42134062,4.5,154
Hospital #2116,Hyderabad,Telangana,Hyderabad,18172,17.42799724,78.4594604,2.9,523
Hospital #2117,Hyderabad,Telangana,Hyderabad,18172,17.35039702,78.49952303,4.8,2759
Hospital #2118,Hyderabad,Telangana,Hyderabad,18172,17.43902578,78.35308381,4.9,9258
Hospital #2119,Hyderabad,Telangana,Hyderabad,18172,17.49145577,78.40042307,4.6,145
Hospital #2120,Hyderabad,Telangana,Hyderabad,18172,17.64371569,78.32467176,5,1
Hospital #2121,Hyderabad,Telangana,Hyderabad,18172,17.5294191,78.49180733,4.3,1152
Hospital #2122,Hyderabad,Telangana,Hyderabad,18172,17.57716574,78.06702995,3.8,201
Hospital #2123,Hyderabad,Telangana,Hyderabad,18172,17.37669953,78.39820773,4,262
Hospital #2124,Hyderabad,Telangana,Hyderabad,18172,17.29992668,78.43102784,3.6,251
Hospital #2125,Hyderabad,Telangana,Hyderabad,18172,17.4196656,78.50857498,3.4,14
Hospital #2126,Hyderabad,Telangana,Hyderabad,18172,17.47025822,78.20585512,5,10
Hospital #2127,Hyderabad,Telangana,Hyderabad,18172,17.42774367,78.44401422,4.8,5200
Hospital #2128,Hyderabad,Telangana,Hyderabad,18172,17.41468495,78.48684351,4,2227
Hospital #2129,Hyderabad,Telangana,Hyderabad,18172,17.45845597,78.36255644,4.2,1716
Hospital #2130,Hyderabad,Telangana,Hyderabad,18172,17.45727778,78.36806847,3.5,579
Hospital #2131,Hyderabad,Telangana,Hyderabad,18172,17.46312655,78.34332874,4.2,1406
Hospital #2132,Hyderabad,Telangana,Hyderabad,18172,17.42632536,78.33238524,4.7,15233
Hospital #2133,Hyderabad,Telangana,Hyderabad,18172,17.45195903,78.38155516,3.2,433
Hospital #2134,Hyderabad,Telangana,Hyderabad,18172,17.46361538,78.26545844,3.9,60
Hospital #2135,Hyderabad,Telangana,Hyderabad,18172,17.51418929,78.38388493,3.3,58
Hospital #2136,Hyderabad,Telangana,Hyderabad,18172,17.51995778,78.28931655,4.6,638
Hospital #2137,Hyderabad,Telangana,Hyderabad,18172,17.38747273,78.53537145,3.1,226
Hospital #2138,Hyderabad,Telangana,Hyderabad,18172,17.46686693,78.24051616,3.7,106
Hospital #2139,Hyderabad,Telangana,Hyderabad,18172,17.30155826,78.46994271,2.9,114
Hospital #2140,Hyderabad,Telangana,Hyderabad,18172,17.3815721,78.49779785,4.5,3752
Hospital #2141,Hyderabad,Telangana,Hyderabad,18172,17.39740679,78.48872014,4.5,2241
Hospital #2142,Hyderabad,Telangana,Hyderabad,18172,17.41703752,78.43166039,4.7,13816
Hospital #2143,Hyderabad,Telangana,Hyderabad,18172,17.47501338,78.46729761,4,180
Hospital #2144,Hyderabad,Telangana,Hyderabad,18172,17.368872,78.51599275,4.6,461
Hospital #2145,Hyderabad,Telangana,Hyderabad,18172,17.365747,78.47378393,4.7,3463
Hospital #2146,Hyderabad,Telangana,Hyderabad,18172,17.40018764,78.51267731,2.4,21
Hospital #2147,Hyderabad,Telangana,Hyderabad,18172,17.45970549,78.53183605,4,405
Hospital #2148,Hyderabad,Telangana,Hyderabad,18172,17.48499297,78.42137551,5,234
Hospital #2149,Hyderabad,Telangana,Hyderabad,18172,17.43445935,78.61166029,2.8,66
Hospital #2150,Hyderabad,Telangana,Hyderabad,18172,17.03431548,78.43637509,5,3
Hospital #2151,Hyderabad,Telangana,Hyderabad,18172,17.4286258,78.46737802,4.4,106
Hospital #2152,Hyderabad,Telangana,Hyderabad,18172,17.47430614,78.35827325,4.4,1244
Hospital #2153,Hyderabad,Telangana,Hyderabad,18172,17.41028187,78.61073591,3.7,516
Hospital #2154,Hyderabad,Telangana,Hyderabad,18172,17.76212451,78.33962639,4.1,23
Hospital #2155,Hyderabad,Telangana,Hyderabad,18172,17.44589773,78.46771993,4.7,3678
Hospital #2156,Hyderabad,Telangana,Hyderabad,18172,17.3796274,78.45465632,4.4,487
Hospital #2157,Hyderabad,Telangana,Hyderabad,18172,17.36519542,78.55158448,3,271
Hospital #2158,Hyderabad,Telangana,Hyderabad,18172,17.29049776,78.61201782,3.5,83
Hospital #2159,Hyderabad,Telangana,Hyderabad,18172,17.25492146,78.65374982,3.2,80
Hospital #2160,Hyderabad,Telangana,Hyderabad,18172,17.40497152,78.4456905,4.5,5812
Hospital #2161,Hyderabad,Telangana,Hyderabad,18172,17.41776525,78.51469598,4.1,876
Hospital #2162,Hyderabad,Telangana,Hyderabad,18172,17.65611668,78.32310173,3,21
Hospital #2163,Hyderabad,Telangana,Hyderabad,18172,17.41548009,78.54133056,3.5,373
Hospital #2164,Hyderabad,Telangana,Hyderabad,18172,17.39913647,78.45399447,4,363
Hospital #2165,Hyderabad,Telangana,Hyderabad,18172,17.50008861,78.40896679,4.7,7677
Hospital #2166,Hyderabad,Telangana,Hyderabad,18172,17.50068174,78.3394341,4.4,722
Hospital #2167,Hyderabad,Telangana,Hyderabad,18172,17.45353377,78.36608427,4.3,3213
Hospital #2168,Hyderabad,Telangana,Hyderabad,18172,17.48070054,78.41377229,3.6,393
Hospital #2169,Hyderabad,Telangana,Hyderabad,18172,17.42434954,78.41020662,4.1,1794
Hospital #2170,Hyderabad,Telangana,Hyderabad,18172,17.38854012,78.53656566,4.7,1106
Hospital #2171,Hyderabad,Telangana,Hyderabad,18172,17.45110819,78.48955743,4.5,27601
Hospital #2172,Hyderabad,Telangana,Hyderabad,18172,17.42000747,78.41749312,4.1,229
Hospital #2173,Hyderabad,Telangana,Hyderabad,18172,17.43728601,78.48545402,2.7,148
Hospital #2174,Hyderabad,Telangana,Hyderabad,18172,17.49344181,78.39145514,4.5,2943
Hospital #2175,Hyderabad,Telangana,Hyderabad,18172,17.40474861,78.44041752,4.3,1620
Hospital #2176,Hyderabad,Telangana,Hyderabad,18172,17.37877516,78.52332597,4.6,1069
Hospital #2177,Hyderabad,Telangana,Hyderabad,18172,17.36029395,78.6392969,3.4,17
Hospital #2178,Hyderabad,Telangana,Hyderabad,18172,17.46119703,78.38829231,3.5,65
Hospital #2179,Hyderabad,Telangana,Hyderabad,18172,17.46271848,78.38818501,4.9,9258
Hospital #2180,Hyderabad,Telangana,Hyderabad,18172,17.46692062,78.42505086,4.3,464
Hospital #2181,Hyderabad,Telangana,Hyderabad,18172,17.35510188,78.54817613,3.6,510
Hospital #2182,Hyderabad,Telangana,Hyderabad,18172,17.48728285,78.41636282,4.6,3904
Hospital #2183,Hyderabad,Telangana,Hyderabad,18172,17.38865109,78.41913784,3.9,37
Hospital #2184,Hyderabad,Telangana,Hyderabad,18172,17.38170848,78.44108449,4.7,2728
Hospital #2185,Hyderabad,Telangana,Hyderabad,18172,17.47295498,78.42704321,4.6,3240
Hospital #2186,Hyderabad,Telangana,Hyderabad,18172,17.45308104,78.45667226,4.3,1920
Hospital #2187,Hyderabad,Telangana,Hyderabad,18172,17.38188598,78.45768767,4.4,916
Hospital #2188,Hyderabad,Telangana,Hyderabad,18172,17.39595045,78.48612863,4.4,387
Hospital #2189,Hyderabad,Telangana,Hyderabad,18172,17.43252565,78.34737662,3.9,79
Hospital #2190,Hyderabad,Telangana,Hyderabad,18172,17.3869456,78.42436464,4.4,4324
Hospital #2191,Hyderabad,Telangana,Hyderabad,18172,17.39615608,78.55010081,4.3,3252
Hospital #2192,Hyderabad,Telangana,Hyderabad,18172,17.36016149,78.53690562,4.7,2176
Hospital #2193,Hyderabad,Telangana,Hyderabad,18172,17.50781031,78.34583128,4.8,279
Hospital #2194,Hyderabad,Telangana,Hyderabad,18172,17.53791692,78.1360631,4.4,7
Hospital #2195,Hyderabad,Telangana,Hyderabad,18172,17.41517515,78.34565335,4.1,267
Hospital #2196,Hyderabad,Telangana,Hyderabad,18172,17.35897007,78.52413991,4.3,1103
Hospital #2197,Hyderabad,Telangana,Hyderabad,18172,17.50514315,78.54169009,4,1235
Hospital #2198,Hyderabad,Telangana,Hyderabad,18172,17.40565812,78.39910329,4.4,2855
Hospital #2199,Hyderabad,Telangana,Hyderabad,18172,17.44890081,78.44907379,4.8,28773
Hospital #2200,Hyderabad,Telangana,Hyderabad,18172,17.48557537,78.49899372,4.2,48
Hospital #2201,Hyderabad,Telangana,Hyderabad,18172,17.48495919,78.48916584,4.4,273
Hospital #2202,Hyderabad,Telangana,Hyderabad,18172,17.42277251,78.44245244,4.6,16998
Hospital #2203,Hyderabad,Telangana,Hyderabad,18172,17.49737447,78.5401661,3.5,294
Hospital #2204,Hyderabad,Telangana,Hyderabad,18172,17.57477092,78.4774988,3.8,76
Hospital #2205,Hyderabad,Telangana,Hyderabad,18172,17.492362,78.4186914,4.3,3741
Hospital #2206,Hyderabad,Telangana,Hyderabad,18172,17.34950597,78.414481,3.6,375
Hospital #2207,Hyderabad,Telangana,Hyderabad,18172,17.43868142,78.62324862,3,257
Hospital #2208,Hyderabad,Telangana,Hyderabad,18172,17.43653547,78.48041505,3.9,110
Hospital #2209,Hyderabad,Telangana,Hyderabad,18172,17.35659211,78.63086452,2.9,37
Hospital #2210,Hyderabad,Telangana,Hyderabad,18172,17.51632665,78.43692968,4.1,212
Hospital #2211,Hyderabad,Telangana,Hyderabad,18172,17.46392828,78.48750264,3.4,317
Hospital #2212,Hyderabad,Telangana,Hyderabad,18172,17.20137485,78.50332353,3.7,56
Hospital #2213,Hyderabad,Telangana,Hyderabad,18172,17.31847059,78.47277547,4,99
Hospital #2214,Hyderabad,Telangana,Hyderabad,18172,17.42372666,78.50724183,2.9,56
Hospital #2215,Hyderabad,Telangana,Hyderabad,18172,17.46113133,78.41144903,4.2,939
Hospital #2216,Hyderabad,Telangana,Hyderabad,18172,17.45030455,78.4375547,4.2,939
Hospital #2217,Hyderabad,Telangana,Hyderabad,18172,17.41685985,78.52599097,3.3,94
Hospital #2218,Hyderabad,Telangana,Hyderabad,18172,17.34159606,78.53162655,4.5,552
Hospital #2219,Hyderabad,Telangana,Hyderabad,18172,17.48157095,78.26949301,4,1
Hospital #2220,Hyderabad,Telangana,Hyderabad,18172,17.480999,78.39174673,4.4,5263
Hospital #2221,Hyderabad,Telangana,Hyderabad,18172,17.80242504,78.66081698,3.3,19
Hospital #2222,Hyderabad,Telangana,Hyderabad,18172,17.33115456,78.59615321,4.5,632
Hospital #2223,Hyderabad,Telangana,Hyderabad,18172,17.49826217,78.46211769,3.7,597
Hospital #2224,Hyderabad,Telangana,Hyderabad,18172,17.46881323,78.22248332,2.8,155
Hospital #2225,Hyderabad,Telangana,Hyderabad,18172,17.49756248,78.45115087,3.4,48
Hospital #2226,Hyderabad,Telangana,Hyderabad,18172,17.08118686,78.43931714,2.7,26
Hospital #2227,Hyderabad,Telangana,Hyderabad,18172,17.40377876,78.45878908,4.4,2270
Hospital #2228,Hyderabad,Telangana,Hyderabad,18172,17.61460435,78.37195748,3.7,11
Hospital #2229,Hyderabad,Telangana,Hyderabad,18172,17.38028004,78.40538564,3.4,400
Hospital #2230,Hyderabad,Telangana,Hyderabad,18172,17.50022987,78.38300167,3.9,60
Hospital #2231,Hyderabad,Telangana,Hyderabad,18172,17.25860211,78.36418103,3.9,60
Hospital #2232,Hyderabad,Telangana,Hyderabad,18172,17.40553876,78.44986036,4.6,649
Hospital #2233,Hyderabad,Telangana,Hyderabad,18172,17.45539661,78.32211394,4.7,528
Hospital #2234,Hyderabad,Telangana,Hyderabad,18172,17.38340654,78.30033857,4,28
Hospital #2235,Hyderabad,Telangana,Hyderabad,18172,17.25312024,78.50867753,4.8,3
Hospital #2236,Hyderabad,Telangana,Hyderabad,18172,17.37551985,78.53493275,3.5,64
Hospital #2237,Hyderabad,Telangana,Hyderabad,18172,17.41232492,78.46830002,3.5,12
Hospital #2238,Hyderabad,Telangana,Hyderabad,18172,17.13332363,78.61180483,4.3,7
Hospital #2239,Hyderabad,Telangana,Hyderabad,18172,17.48734616,78.32604776,4.5,154
Hospital #2240,Hyderabad,Telangana,Hyderabad,18172,17.43068156,78.40899215,4.6,3309
Hospital #2241,Hyderabad,Telangana,Hyderabad,18172,17.3285144,78.33264298,3,407
Hospital #2242,Hyderabad,Telangana,Hyderabad,18172,17.41446679,78.4884717,4.4,62
Hospital #2243,Hyderabad,Telangana,Hyderabad,18172,17.34123471,78.60449045,3.3,87
Hospital #2244,Hyderabad,Telangana,Hyderabad,18172,17.41315733,78.47021089,4.2,201
Hospital #2245,Hyderabad,Telangana,Hyderabad,18172,17.47589194,78.51462577,4.2,73
Hospital #2246,Hyderabad,Telangana,Hyderabad,18172,18.48746464,79.23881885,4.6,18
